seed,run_id,source,hop_category
3615,1279,main,3
3617,1003617,rerun,2
3620,1278,main,3
3623,1003623,rerun,2
3624,1003624,rerun,2
3627,1283,main,3
3628,1277,main,3
3629,1284,main,3
3630,1290,main,3
3634,1003634,rerun,2
3636,1280,main,3
3638,1282,main,3
3642,1287,main,3
3647,1292,main,3
3650,1286,main,3
3651,1285,main,3
3652,1288,main,3
3654,1289,main,3
3655,1293,main,3
3656,1003656,rerun,2
3661,1291,main,3
3662,1295,main,3
3664,1294,main,3
3668,1297,main,3
3674,1003674,rerun,2
3681,1298,main,3
3684,1305,main,3
3686,1299,main,3
3687,1303,main,3
3688,1003688,rerun,2
3690,1300,main,3
3691,1304,main,3
3694,1302,main,3
3696,1301,main,3
3698,1308,main,3
3700,1312,main,3
3702,1003702,rerun,2
3703,1003703,rerun,2
3706,1307,main,3
3707,1309,main,3
3710,1003710,rerun,2
3711,1311,main,3
3713,1310,main,3
3714,1306,main,3
3715,1315,main,3
3717,1313,main,3
3719,1314,main,3
3720,1003720,rerun,2
3723,1003723,rerun,2
3726,1316,main,3
3730,1317,main,3
3731,1321,main,3
3734,1319,main,3
3735,1318,main,3
3739,1326,main,3
3740,1322,main,3
3742,1324,main,3
3746,1323,main,3
3747,1003747,rerun,2
3748,1325,main,3
3754,1336,main,3
3757,1334,main,3
3758,1327,main,3
3761,1330,main,3
3763,1329,main,3
3765,1338,main,3
3767,1332,main,3
3768,1331,main,3
3771,1003771,rerun,2
3778,1335,main,3
3779,1340,main,3
3780,1343,main,3
3781,1333,main,3
3782,1342,main,3
3783,1341,main,3
3786,1003786,rerun,2
3791,1344,main,3
3795,1003795,rerun,2
3799,1345,main,3
3800,1348,main,3
3802,1003802,rerun,2
3804,1349,main,3
3805,1347,main,3
3808,1350,main,3
3811,1346,main,3
3812,1352,main,3
3816,1356,main,3
3819,1362,main,3
3820,1360,main,3
3822,1354,main,3
3823,1353,main,3
3826,1357,main,3
3828,1358,main,3
3830,1363,main,3
3831,1361,main,3
3833,1359,main,3
3836,1366,main,3
3837,1364,main,3
3838,1365,main,3
3840,1371,main,3
3843,1370,main,3
3846,1367,main,3
3848,1372,main,3
3851,1003851,rerun,2
3854,1374,main,3
3857,1377,main,3
3860,1003860,rerun,2
3864,1376,main,3
3868,1373,main,3
3870,1375,main,3
3872,1381,main,3
3875,1378,main,3
3880,1383,main,3
3882,1379,main,3
3886,1384,main,3
3887,1382,main,3
3888,1380,main,3
3890,1386,main,3
3892,1385,main,3
3894,1387,main,3
3895,1391,main,3
3896,1389,main,3
3897,1003897,rerun,2
3899,1390,main,3
3900,1388,main,3
3903,1392,main,3
3905,1394,main,3
3906,1393,main,3
3913,1395,main,3
3914,1003914,rerun,2
3915,1396,main,3
3919,1400,main,3
3923,1397,main,3
3928,1398,main,3
3931,1399,main,3
3933,1407,main,3
3936,1402,main,3
3943,1408,main,3
3948,1401,main,3
3952,1406,main,3
3955,1003955,rerun,2
3956,1403,main,3
3957,1003957,rerun,2
3958,1412,main,3
3959,1404,main,3
3961,1003961,rerun,2
3962,1409,main,3
3963,1405,main,3
3964,1416,main,3
3965,1413,main,3
3968,1410,main,3
3970,1003970,rerun,2
3971,1415,main,3
3972,1419,main,3
3973,1414,main,3
3974,1411,main,3
3979,1423,main,3
3980,1424,main,3
3983,1417,main,3
3985,1418,main,3
3988,1420,main,3
3989,1433,main,3
3990,1003990,rerun,2
3991,1426,main,3
3992,1421,main,3
3993,1425,main,3
3994,1422,main,3
3995,1427,main,3
3996,1428,main,3
3999,1003999,rerun,2
4000,1429,main,3
4001,1431,main,3
4002,1430,main,3
4006,1432,main,3
4009,1434,main,3
4011,1435,main,3
4014,1438,main,3
4024,1436,main,3
4025,1437,main,3
4026,1441,main,3
4027,1004027,rerun,2
4031,1440,main,3
4032,1439,main,3
4033,1004033,rerun,2
4038,1004038,rerun,2
4042,1442,main,3
4044,1446,main,3
4045,1449,main,3
4046,1447,main,3
4048,1004048,rerun,2
4049,1004049,rerun,2
4050,1444,main,3
4051,1445,main,3
4053,1004053,rerun,2
4054,1004054,rerun,2
4055,1004055,rerun,2
4056,1448,main,3
4061,1450,main,3
4063,1004063,rerun,2
4066,1452,main,3
4070,1455,main,3
4074,1451,main,3
4081,1453,main,3
4083,1456,main,3
4085,1457,main,3
4087,1459,main,3
4089,1004089,rerun,2
4090,1004090,rerun,2
4091,1458,main,3
4093,1462,main,3
4097,1465,main,3
4098,1004098,rerun,2
4101,1461,main,3
4104,1463,main,3
4106,1460,main,3
4108,1004108,rerun,2
4111,1468,main,3
4113,1467,main,3
4115,1464,main,3
4116,1004116,rerun,2
4118,1004118,rerun,2
4119,1004119,rerun,2
4120,1004120,rerun,2
4121,1004121,rerun,2
4122,1466,main,3
4125,1471,main,3
4128,1470,main,3
4129,1472,main,3
4131,1004131,rerun,2
4132,1474,main,3
4133,1469,main,3
4135,1004135,rerun,2
4143,1476,main,3
4145,1004145,rerun,2
4146,1473,main,3
4148,1475,main,3
4152,1479,main,3
4154,1004154,rerun,2
4159,1478,main,3
4161,1004161,rerun,2
4164,1482,main,3
4166,1477,main,3
4170,1488,main,3
4171,1480,main,3
4173,1487,main,3
4176,1483,main,3
4177,1486,main,3
4178,1485,main,3
4179,1481,main,3
4182,1490,main,3
4183,1489,main,3
4184,1484,main,3
4189,1491,main,3
4194,1493,main,3
4195,1492,main,3
4196,1004196,rerun,2
4199,1004199,rerun,2
4201,1494,main,3
4204,1495,main,3
4205,1497,main,3
4206,1496,main,3
4208,1498,main,3
4209,1501,main,3
4211,1004211,rerun,2
4217,1499,main,3
4221,1508,main,3
4222,1502,main,3
4230,1503,main,3
4236,1506,main,3
4237,1505,main,3
4238,1504,main,3
4241,1004241,rerun,2
4245,1507,main,3
4249,1513,main,3
4253,1509,main,3
4256,1512,main,3
4258,1511,main,3
4260,1510,main,3
4262,1515,main,3
4278,1514,main,3
4279,1516,main,3
4281,1517,main,3
4287,1004287,rerun,2
4289,1520,main,3
4291,1518,main,3
4293,1519,main,3
4300,1530,main,3
4301,1521,main,3
4302,1528,main,3
4304,1522,main,3
4306,1524,main,3
4309,1523,main,3
4312,1525,main,3
4314,1526,main,3
4317,1531,main,3
4321,1529,main,3
4322,1532,main,3
4326,1533,main,3
4328,1534,main,3
4330,1537,main,3
4331,1535,main,3
4334,1538,main,3
4336,1536,main,3
4338,1539,main,3
4339,1544,main,3
4340,1543,main,3
4341,1542,main,3
4343,1541,main,3
4344,1547,main,3
4347,1545,main,3
4348,1551,main,3
4350,1546,main,3
4355,1553,main,3
4362,1548,main,3
4363,1550,main,3
4367,1549,main,3
4369,1552,main,3
4373,1555,main,3
4378,1556,main,3
4380,1560,main,3
4381,1554,main,3
4382,1558,main,3
4383,1004383,rerun,2
4384,1559,main,3
4392,1562,main,3
4393,1561,main,3
4394,1557,main,3
4395,1564,main,3
4401,1566,main,3
4402,1565,main,3
4403,1563,main,3
4405,1568,main,3
4407,1004407,rerun,2
4408,1570,main,3
4409,1567,main,3
4410,1569,main,3
4412,1573,main,3
4424,1585,main,3
4425,1572,main,3
4428,1575,main,3
4429,1576,main,3
4430,1571,main,3
4433,1004433,rerun,2
4435,1581,main,3
4437,1004437,rerun,2
4438,1577,main,3
4440,1579,main,3
4442,1580,main,3
4444,1578,main,3
4447,1584,main,3
4449,1582,main,3
4450,1583,main,3
4459,1586,main,3
4461,1004461,rerun,2
4465,1587,main,3
4466,1589,main,3
4467,1593,main,3
4469,1591,main,3
4471,1590,main,3
4474,1592,main,3
4475,1596,main,3
4477,1595,main,3
4480,1599,main,3
4481,1597,main,3
4484,1600,main,3
4485,1598,main,3
4487,1004487,rerun,2
4491,1601,main,3
4492,1606,main,3
4498,1004498,rerun,2
4501,1604,main,3
4502,1603,main,3
4503,1602,main,3
4504,1607,main,3
4514,1609,main,3
4519,1611,main,3
4523,1004523,rerun,2
4524,1616,main,3
4525,1610,main,3
4526,1612,main,3
4527,1614,main,3
4530,1613,main,3
4531,1615,main,3
4532,1004532,rerun,2
4533,1620,main,3
4534,1619,main,3
4535,1617,main,3
4536,1004536,rerun,2
4538,1621,main,3
4540,1004540,rerun,2
4542,1618,main,3
4544,1625,main,3
4545,1624,main,3
4546,1622,main,3
4547,1623,main,3
4548,1004548,rerun,2
4549,1626,main,3
4550,1628,main,3
4551,1629,main,3
4555,1627,main,3
4559,1630,main,3
4562,1004562,rerun,2
4566,1004566,rerun,2
4567,1634,main,3
4569,1635,main,3
4573,1642,main,3
4577,1637,main,3
4579,1638,main,3
4582,1633,main,3
4583,1639,main,3
4585,1632,main,3
4590,1631,main,3
4592,1640,main,3
4595,1641,main,3
4596,1636,main,3
4599,1643,main,3
4602,1645,main,3
4610,1658,main,3
4612,1644,main,3
4613,1647,main,3
4615,1646,main,3
4617,1004617,rerun,2
4620,1004620,rerun,2
4624,1649,main,3
4628,1651,main,3
4629,1648,main,3
4630,1650,main,3
4633,1656,main,3
4636,1004636,rerun,2
4638,1655,main,3
4639,1657,main,3
4640,1004640,rerun,2
4642,1654,main,3
4644,1653,main,3
4650,1662,main,3
4654,1660,main,3
4655,1659,main,3
4657,1663,main,3
4658,1661,main,3
4659,1664,main,3
4661,1004661,rerun,2
4662,1667,main,3
4664,1004664,rerun,2
4669,1666,main,3
4672,1672,main,3
4674,1669,main,3
4675,1671,main,3
4676,1668,main,3
4678,1673,main,3
4680,1670,main,3
4681,1004681,rerun,2
4683,1674,main,3
4686,1675,main,3
4687,1676,main,3
4690,1677,main,3
4691,1679,main,3
4694,1678,main,3
4696,1004696,rerun,2
4697,1682,main,3
4698,1004698,rerun,2
4702,1683,main,3
4712,1680,main,3
4717,1686,main,3
4718,1684,main,3
4721,1695,main,3
4722,1685,main,3
4723,1698,main,3
4724,1688,main,3
4725,1696,main,3
4728,1691,main,3
4735,1687,main,3
4736,1690,main,3
4739,1692,main,3
4743,1689,main,3
4744,1694,main,3
4745,1697,main,3
4748,1701,main,3
4750,1709,main,3
4752,1706,main,3
4754,1702,main,3
4759,1707,main,3
4760,1004760,rerun,2
4762,1710,main,3
4763,1700,main,3
4767,1703,main,3
4773,1713,main,3
4775,1712,main,3
4776,1705,main,3
4777,1714,main,3
4778,1704,main,3
4781,1711,main,3
4783,1004783,rerun,2
4785,1718,main,3
4786,1716,main,3
4790,1715,main,3
4792,1717,main,3
4794,1721,main,3
4796,1719,main,3
4797,1720,main,3
4801,1726,main,3
4802,1722,main,3
4807,1727,main,3
4817,1731,main,3
4818,1725,main,3
4819,1730,main,3
4820,1004820,rerun,2
4822,1737,main,3
4825,1724,main,3
4827,1738,main,3
4831,1734,main,3
4835,1004835,rerun,2
4837,1732,main,3
4840,1729,main,3
4842,1004842,rerun,2
4846,1740,main,3
4848,1736,main,3
4849,1733,main,3
4850,1739,main,3
4851,1735,main,3
4857,1741,main,3
4858,1004858,rerun,2
4861,1742,main,3
4862,1745,main,3
4863,1743,main,3
4866,1744,main,3
4867,1004867,rerun,2
4872,1747,main,3
4873,1004873,rerun,2
4877,1750,main,3
4879,1748,main,3
4882,1749,main,3
4888,1753,main,3
4890,1004890,rerun,2
4892,1756,main,3
4894,1004894,rerun,2
4899,1763,main,3
4900,1751,main,3
4902,1752,main,3
4904,1754,main,3
4906,1758,main,3
4907,1757,main,3
4913,1759,main,3
4915,1755,main,3
4916,1004916,rerun,2
