run_id,seed,worker_id,result,reason,timestamp
6893,3536,15,ACCEPT,outputs_ok,2026-04-24 14:18:13
980,3413,2,REJECT,connectivity_failed,2026-04-24 14:18:14
5075,3444,11,REJECT,connectivity_failed,2026-04-24 14:18:15
68,3631,0,ACCEPT,outputs_ok,2026-04-24 14:18:16
3708,3573,8,ACCEPT,outputs_ok,2026-04-24 14:18:17
8261,3143,18,ACCEPT,outputs_ok,2026-04-24 14:18:18
5983,3380,13,ACCEPT,outputs_ok,2026-04-24 14:18:18
4165,3420,9,ACCEPT,outputs_ok,2026-04-24 14:18:19
5531,3401,12,ACCEPT,outputs_ok,2026-04-24 14:18:21
69,3653,0,REJECT,connectivity_failed,2026-04-24 14:18:21
7807,3824,17,ACCEPT,outputs_ok,2026-04-24 14:18:23
5075,3466,11,REJECT,connectivity_failed,2026-04-24 14:18:26
3709,3595,8,REJECT,connectivity_failed,2026-04-24 14:18:26
8262,3165,18,REJECT,connectivity_failed,2026-04-24 14:18:26
5532,3423,12,REJECT,connectivity_failed,2026-04-24 14:18:30
2804,3637,6,ACCEPT,outputs_ok,2026-04-24 14:18:31
3709,3617,8,REJECT,connectivity_failed,2026-04-24 14:18:31
1437,3216,3,ACCEPT,outputs_ok,2026-04-24 14:18:33
8262,3187,18,REJECT,connectivity_failed,2026-04-24 14:18:33
8714,3606,19,ACCEPT,outputs_ok,2026-04-24 14:18:33
3709,3639,8,REJECT,connectivity_failed,2026-04-24 14:18:37
2805,3659,6,REJECT,neighbor_abort,2026-04-24 14:18:39
1438,3238,3,REJECT,connectivity_failed,2026-04-24 14:18:40
8715,3628,19,REJECT,connectivity_failed,2026-04-24 14:18:42
2348,3438,5,ACCEPT,outputs_ok,2026-04-24 14:18:43
2805,3681,6,REJECT,connectivity_failed,2026-04-24 14:18:44
8262,3209,18,REJECT,neighbor_abort,2026-04-24 14:18:44
4621,3289,10,ACCEPT,outputs_ok,2026-04-24 14:18:46
1438,3260,3,REJECT,connectivity_failed,2026-04-24 14:18:47
8715,3650,19,REJECT,connectivity_failed,2026-04-24 14:18:50
3255,3374,7,ACCEPT,outputs_ok,2026-04-24 14:18:51
2349,3460,5,REJECT,connectivity_failed,2026-04-24 14:18:52
8262,3231,18,REJECT,connectivity_failed,2026-04-24 14:18:53
2805,3703,6,REJECT,connectivity_failed,2026-04-24 14:18:53
1438,3282,3,REJECT,connectivity_failed,2026-04-24 14:18:54
1893,3371,4,ACCEPT,outputs_ok,2026-04-24 14:18:55
3256,3396,7,REJECT,connectivity_failed,2026-04-24 14:18:55
2349,3482,5,REJECT,connectivity_failed,2026-04-24 14:18:59
6442,3337,14,ACCEPT,outputs_ok,2026-04-24 14:19:00
8262,3253,18,REJECT,connectivity_failed,2026-04-24 14:19:02
1894,3393,4,REJECT,connectivity_failed,2026-04-24 14:19:03
8262,3275,18,REJECT,connectivity_failed,2026-04-24 14:19:08
1894,3415,4,REJECT,connectivity_failed,2026-04-24 14:19:09
6443,3359,14,REJECT,connectivity_failed,2026-04-24 14:19:10
9625,3212,21,ACCEPT,outputs_ok,2026-04-24 14:19:16
8262,3297,18,REJECT,neighbor_abort,2026-04-24 14:19:18
1894,3437,4,REJECT,connectivity_failed,2026-04-24 14:19:18
1894,3459,4,REJECT,connectivity_failed,2026-04-24 14:19:23
8262,3319,18,REJECT,connectivity_failed,2026-04-24 14:19:26
69,3675,0,ACCEPT,outputs_ok,2026-04-24 14:19:28
9171,3805,20,ACCEPT,outputs_ok,2026-04-24 14:19:29
1894,3481,4,REJECT,connectivity_failed,2026-04-24 14:19:31
70,3697,0,REJECT,connectivity_failed,2026-04-24 14:19:33
8262,3341,18,REJECT,connectivity_failed,2026-04-24 14:19:34
4166,3442,9,ACCEPT,outputs_ok,2026-04-24 14:19:34
5984,3402,13,ACCEPT,outputs_ok,2026-04-24 14:19:36
5532,3445,12,ACCEPT,outputs_ok,2026-04-24 14:19:36
1894,3503,4,REJECT,connectivity_failed,2026-04-24 14:19:39
6894,3558,15,ACCEPT,outputs_ok,2026-04-24 14:19:39
7808,3846,17,ACCEPT,outputs_ok,2026-04-24 14:19:41
70,3719,0,REJECT,connectivity_failed,2026-04-24 14:19:41
4167,3464,9,REJECT,connectivity_failed,2026-04-24 14:19:43
5985,3424,13,REJECT,connectivity_failed,2026-04-24 14:19:43
7809,3868,17,REJECT,connectivity_failed,2026-04-24 14:19:45
980,3435,2,ACCEPT,outputs_ok,2026-04-24 14:19:45
7349,2987,16,ACCEPT,outputs_ok,2026-04-24 14:19:46
6895,3580,15,REJECT,connectivity_failed,2026-04-24 14:19:49
5985,3446,13,REJECT,connectivity_failed,2026-04-24 14:19:50
2805,3725,6,ACCEPT,outputs_ok,2026-04-24 14:19:53
981,3457,2,REJECT,connectivity_failed,2026-04-24 14:19:53
7350,3009,16,REJECT,connectivity_failed,2026-04-24 14:19:53
7809,3890,17,REJECT,neighbor_abort,2026-04-24 14:19:55
527,3082,1,ACCEPT,outputs_ok,2026-04-24 14:19:56
3709,3661,8,ACCEPT,outputs_ok,2026-04-24 14:19:57
6895,3602,15,REJECT,missing_or_empty_outputs,2026-04-24 14:20:02
7809,3912,17,REJECT,connectivity_failed,2026-04-24 14:20:04
3710,3683,8,REJECT,neighbor_abort,2026-04-24 14:20:09
4622,3311,10,ACCEPT,outputs_ok,2026-04-24 14:20:11
8715,3672,19,ACCEPT,outputs_ok,2026-04-24 14:20:12
5075,3488,11,ACCEPT,outputs_ok,2026-04-24 14:20:13
1438,3304,3,ACCEPT,outputs_ok,2026-04-24 14:20:15
2349,3504,5,ACCEPT,outputs_ok,2026-04-24 14:20:21
5076,3510,11,REJECT,connectivity_failed,2026-04-24 14:20:21
1439,3326,3,REJECT,connectivity_failed,2026-04-24 14:20:24
6443,3381,14,ACCEPT,outputs_ok,2026-04-24 14:20:25
2350,3526,5,REJECT,connectivity_failed,2026-04-24 14:20:28
5076,3532,11,REJECT,connectivity_failed,2026-04-24 14:20:29
1894,3525,4,ACCEPT,outputs_ok,2026-04-24 14:20:33
5076,3554,11,REJECT,connectivity_failed,2026-04-24 14:20:34
2350,3548,5,REJECT,connectivity_failed,2026-04-24 14:20:36
5533,3467,12,ACCEPT,outputs_ok,2026-04-24 14:20:37
1895,3547,4,REJECT,connectivity_failed,2026-04-24 14:20:42
2350,3570,5,REJECT,connectivity_failed,2026-04-24 14:20:45
9626,3234,21,ACCEPT,outputs_ok,2026-04-24 14:20:46
4167,3486,9,ACCEPT,outputs_ok,2026-04-24 14:20:49
9172,3827,20,ACCEPT,outputs_ok,2026-04-24 14:20:49
5985,3468,13,ACCEPT,outputs_ok,2026-04-24 14:20:53
9627,3256,21,REJECT,connectivity_failed,2026-04-24 14:20:55
4168,3508,9,REJECT,connectivity_failed,2026-04-24 14:20:55
6895,3624,15,ACCEPT,outputs_ok,2026-04-24 14:20:56
8262,3363,18,ACCEPT,outputs_ok,2026-04-24 14:20:59
4168,3530,9,REJECT,connectivity_failed,2026-04-24 14:21:00
70,3741,0,ACCEPT,outputs_ok,2026-04-24 14:21:02
6896,3646,15,REJECT,connectivity_failed,2026-04-24 14:21:04
4168,3552,9,REJECT,connectivity_failed,2026-04-24 14:21:07
8263,3385,18,REJECT,connectivity_failed,2026-04-24 14:21:07
2806,3747,6,ACCEPT,outputs_ok,2026-04-24 14:21:07
71,3763,0,REJECT,connectivity_failed,2026-04-24 14:21:10
6896,3668,15,REJECT,connectivity_failed,2026-04-24 14:21:11
3256,3418,7,ACCEPT,outputs_ok,2026-04-24 14:21:12
2807,3769,6,REJECT,connectivity_failed,2026-04-24 14:21:14
3257,3440,7,REJECT,connectivity_failed,2026-04-24 14:21:18
3710,3705,8,ACCEPT,outputs_ok,2026-04-24 14:21:20
528,3104,1,ACCEPT,outputs_ok,2026-04-24 14:21:22
4623,3333,10,ACCEPT,outputs_ok,2026-04-24 14:21:23
2807,3791,6,REJECT,connectivity_failed,2026-04-24 14:21:23
7350,3031,16,ACCEPT,outputs_ok,2026-04-24 14:21:26
3711,3727,8,REJECT,connectivity_failed,2026-04-24 14:21:27
7809,3934,17,ACCEPT,outputs_ok,2026-04-24 14:21:27
6444,3403,14,ACCEPT,outputs_ok,2026-04-24 14:21:32
3711,3749,8,REJECT,connectivity_failed,2026-04-24 14:21:36
1439,3348,3,ACCEPT,outputs_ok,2026-04-24 14:21:40
1895,3569,4,ACCEPT,outputs_ok,2026-04-24 14:21:41
5534,3489,12,ACCEPT,outputs_ok,2026-04-24 14:21:47
981,3479,2,ACCEPT,outputs_ok,2026-04-24 14:21:53
2350,3592,5,ACCEPT,outputs_ok,2026-04-24 14:21:57
5535,3511,12,REJECT,connectivity_failed,2026-04-24 14:21:57
982,3501,2,REJECT,connectivity_failed,2026-04-24 14:22:00
5986,3490,13,ACCEPT,outputs_ok,2026-04-24 14:22:00
8716,3694,19,ACCEPT,outputs_ok,2026-04-24 14:22:03
5076,3576,11,ACCEPT,outputs_ok,2026-04-24 14:22:03
5535,3533,12,REJECT,connectivity_failed,2026-04-24 14:22:05
5987,3512,13,REJECT,connectivity_failed,2026-04-24 14:22:08
8717,3716,19,REJECT,connectivity_failed,2026-04-24 14:22:09
982,3523,2,REJECT,neighbor_abort,2026-04-24 14:22:09
5535,3555,12,REJECT,connectivity_failed,2026-04-24 14:22:13
982,3545,2,REJECT,connectivity_failed,2026-04-24 14:22:17
8717,3738,19,REJECT,connectivity_failed,2026-04-24 14:22:17
9627,3278,21,ACCEPT,outputs_ok,2026-04-24 14:22:21
5535,3577,12,REJECT,neighbor_abort,2026-04-24 14:22:22
529,3126,1,ACCEPT,outputs_ok,2026-04-24 14:22:24
8717,3760,19,REJECT,connectivity_failed,2026-04-24 14:22:26
4624,3355,10,ACCEPT,outputs_ok,2026-04-24 14:22:27
4168,3574,9,ACCEPT,outputs_ok,2026-04-24 14:22:27
9628,3300,21,REJECT,connectivity_failed,2026-04-24 14:22:30
4625,3377,10,REJECT,connectivity_failed,2026-04-24 14:22:31
6896,3690,15,ACCEPT,outputs_ok,2026-04-24 14:22:34
4169,3596,9,REJECT,connectivity_failed,2026-04-24 14:22:34
9173,3849,20,ACCEPT,outputs_ok,2026-04-24 14:22:35
3257,3462,7,ACCEPT,outputs_ok,2026-04-24 14:22:35
4625,3399,10,REJECT,connectivity_failed,2026-04-24 14:22:38
7810,3956,17,ACCEPT,outputs_ok,2026-04-24 14:22:38
3258,3484,7,REJECT,connectivity_failed,2026-04-24 14:22:39
4169,3618,9,REJECT,connectivity_failed,2026-04-24 14:22:40
6897,3712,15,REJECT,connectivity_failed,2026-04-24 14:22:41
8263,3407,18,ACCEPT,outputs_ok,2026-04-24 14:22:42
9174,3871,20,REJECT,neighbor_abort,2026-04-24 14:22:44
7811,3978,17,REJECT,connectivity_failed,2026-04-24 14:22:44
2807,3813,6,ACCEPT,outputs_ok,2026-04-24 14:22:48
8264,3429,18,REJECT,connectivity_failed,2026-04-24 14:22:49
7811,4000,17,REJECT,neighbor_abort,2026-04-24 14:22:54
71,3785,0,ACCEPT,outputs_ok,2026-04-24 14:22:55
2808,3835,6,REJECT,connectivity_failed,2026-04-24 14:22:55
2808,3857,6,REJECT,connectivity_failed,2026-04-24 14:22:59
8264,3451,18,REJECT,neighbor_abort,2026-04-24 14:22:59
1896,3591,4,ACCEPT,outputs_ok,2026-04-24 14:23:01
7811,4022,17,REJECT,connectivity_failed,2026-04-24 14:23:02
5077,3598,11,ACCEPT,outputs_ok,2026-04-24 14:23:03
6445,3425,14,ACCEPT,outputs_ok,2026-04-24 14:23:06
1440,3370,3,ACCEPT,outputs_ok,2026-04-24 14:23:06
8264,3473,18,REJECT,connectivity_failed,2026-04-24 14:23:07
2808,3879,6,REJECT,connectivity_failed,2026-04-24 14:23:08
1897,3613,4,REJECT,connectivity_failed,2026-04-24 14:23:10
5078,3620,11,REJECT,connectivity_failed,2026-04-24 14:23:12
7811,4044,17,REJECT,connectivity_failed,2026-04-24 14:23:12
1441,3392,3,REJECT,connectivity_failed,2026-04-24 14:23:12
7351,3053,16,ACCEPT,outputs_ok,2026-04-24 14:23:13
8264,3495,18,REJECT,connectivity_failed,2026-04-24 14:23:14
2351,3614,5,ACCEPT,outputs_ok,2026-04-24 14:23:15
2808,3901,6,REJECT,connectivity_failed,2026-04-24 14:23:15
6446,3447,14,REJECT,connectivity_failed,2026-04-24 14:23:15
1897,3635,4,REJECT,connectivity_failed,2026-04-24 14:23:18
2808,3923,6,REJECT,connectivity_failed,2026-04-24 14:23:22
2808,3945,6,REJECT,connectivity_failed,2026-04-24 14:23:30
5987,3534,13,ACCEPT,outputs_ok,2026-04-24 14:23:32
530,3148,1,ACCEPT,outputs_ok,2026-04-24 14:23:44
5535,3599,12,ACCEPT,outputs_ok,2026-04-24 14:23:47
3711,3771,8,ACCEPT,outputs_ok,2026-04-24 14:23:47
531,3170,1,REJECT,connectivity_failed,2026-04-24 14:23:49
4625,3421,10,ACCEPT,outputs_ok,2026-04-24 14:23:50
5536,3621,12,REJECT,neighbor_abort,2026-04-24 14:23:55
3712,3793,8,REJECT,connectivity_failed,2026-04-24 14:23:56
531,3192,1,REJECT,connectivity_failed,2026-04-24 14:23:58
72,3807,0,ACCEPT,outputs_ok,2026-04-24 14:24:01
5536,3643,12,REJECT,connectivity_failed,2026-04-24 14:24:02
1441,3414,3,ACCEPT,outputs_ok,2026-04-24 14:24:04
9174,3893,20,ACCEPT,outputs_ok,2026-04-24 14:24:07
5536,3665,12,REJECT,neighbor_abort,2026-04-24 14:24:12
982,3567,2,ACCEPT,outputs_ok,2026-04-24 14:24:13
1897,3657,4,ACCEPT,outputs_ok,2026-04-24 14:24:19
5536,3687,12,REJECT,connectivity_failed,2026-04-24 14:24:20
983,3589,2,REJECT,connectivity_failed,2026-04-24 14:24:22
3258,3506,7,ACCEPT,outputs_ok,2026-04-24 14:24:25
1898,3679,4,REJECT,connectivity_failed,2026-04-24 14:24:26
4169,3640,9,ACCEPT,outputs_ok,2026-04-24 14:24:27
7811,4066,17,ACCEPT,outputs_ok,2026-04-24 14:24:27
6446,3469,14,ACCEPT,outputs_ok,2026-04-24 14:24:29
8264,3517,18,ACCEPT,outputs_ok,2026-04-24 14:24:31
8717,3782,19,ACCEPT,outputs_ok,2026-04-24 14:24:34
1898,3701,4,REJECT,connectivity_failed,2026-04-24 14:24:34
7812,4088,17,REJECT,neighbor_abort,2026-04-24 14:24:36
8265,3539,18,REJECT,connectivity_failed,2026-04-24 14:24:37
8718,3804,19,REJECT,connectivity_failed,2026-04-24 14:24:40
7352,3075,16,ACCEPT,outputs_ok,2026-04-24 14:24:41
6897,3734,15,ACCEPT,outputs_ok,2026-04-24 14:24:46
7353,3097,16,REJECT,connectivity_failed,2026-04-24 14:24:46
2352,3636,5,ACCEPT,outputs_ok,2026-04-24 14:24:51
7353,3119,16,REJECT,neighbor_abort,2026-04-24 14:24:55
4626,3443,10,ACCEPT,outputs_ok,2026-04-24 14:24:57
9628,3322,21,ACCEPT,outputs_ok,2026-04-24 14:25:00
5988,3556,13,ACCEPT,outputs_ok,2026-04-24 14:25:00
7353,3141,16,REJECT,connectivity_failed,2026-04-24 14:25:02
5989,3578,13,REJECT,connectivity_failed,2026-04-24 14:25:08
9629,3344,21,REJECT,neighbor_abort,2026-04-24 14:25:09
7353,3163,16,REJECT,connectivity_failed,2026-04-24 14:25:09
9175,3915,20,ACCEPT,outputs_ok,2026-04-24 14:25:14
5989,3600,13,REJECT,connectivity_failed,2026-04-24 14:25:15
5078,3642,11,ACCEPT,outputs_ok,2026-04-24 14:25:16
9629,3366,21,REJECT,neighbor_abort,2026-04-24 14:25:17
3712,3815,8,ACCEPT,outputs_ok,2026-04-24 14:25:18
1442,3436,3,ACCEPT,outputs_ok,2026-04-24 14:25:20
9176,3937,20,REJECT,connectivity_failed,2026-04-24 14:25:20
9629,3388,21,REJECT,connectivity_failed,2026-04-24 14:25:25
3713,3837,8,REJECT,connectivity_failed,2026-04-24 14:25:25
2808,3967,6,ACCEPT,outputs_ok,2026-04-24 14:25:32
9629,3410,21,REJECT,connectivity_failed,2026-04-24 14:25:32
3713,3859,8,REJECT,connectivity_failed,2026-04-24 14:25:35
983,3611,2,ACCEPT,outputs_ok,2026-04-24 14:25:38
5536,3709,12,ACCEPT,outputs_ok,2026-04-24 14:25:39
9629,3432,21,REJECT,connectivity_failed,2026-04-24 14:25:41
5537,3731,12,REJECT,connectivity_failed,2026-04-24 14:25:47
531,3214,1,ACCEPT,outputs_ok,2026-04-24 14:25:47
9629,3454,21,REJECT,connectivity_failed,2026-04-24 14:25:47
984,3633,2,REJECT,connectivity_failed,2026-04-24 14:25:48
3259,3528,7,ACCEPT,outputs_ok,2026-04-24 14:25:50
7812,4110,17,ACCEPT,outputs_ok,2026-04-24 14:25:52
8718,3826,19,ACCEPT,outputs_ok,2026-04-24 14:25:56
73,3829,0,ACCEPT,outputs_ok,2026-04-24 14:25:58
532,3236,1,REJECT,connectivity_failed,2026-04-24 14:25:58
7813,4132,17,REJECT,connectivity_failed,2026-04-24 14:26:00
6898,3756,15,ACCEPT,outputs_ok,2026-04-24 14:26:01
8265,3561,18,ACCEPT,outputs_ok,2026-04-24 14:26:02
8719,3848,19,REJECT,connectivity_failed,2026-04-24 14:26:03
74,3851,0,REJECT,connectivity_failed,2026-04-24 14:26:05
1898,3723,4,ACCEPT,outputs_ok,2026-04-24 14:26:06
4170,3662,9,ACCEPT,outputs_ok,2026-04-24 14:26:06
6447,3491,14,ACCEPT,outputs_ok,2026-04-24 14:26:10
4627,3465,10,ACCEPT,outputs_ok,2026-04-24 14:26:11
4171,3684,9,REJECT,connectivity_failed,2026-04-24 14:26:13
2353,3658,5,ACCEPT,outputs_ok,2026-04-24 14:26:19
7353,3185,16,ACCEPT,outputs_ok,2026-04-24 14:26:20
5989,3622,13,ACCEPT,outputs_ok,2026-04-24 14:26:27
2354,3680,5,REJECT,connectivity_failed,2026-04-24 14:26:27
7354,3207,16,REJECT,connectivity_failed,2026-04-24 14:26:28
9176,3959,20,ACCEPT,outputs_ok,2026-04-24 14:26:33
2354,3702,5,REJECT,connectivity_failed,2026-04-24 14:26:34
9177,3981,20,REJECT,connectivity_failed,2026-04-24 14:26:39
5079,3664,11,ACCEPT,outputs_ok,2026-04-24 14:26:42
2354,3724,5,REJECT,connectivity_failed,2026-04-24 14:26:43
2354,3746,5,REJECT,connectivity_failed,2026-04-24 14:26:51
5537,3753,12,ACCEPT,outputs_ok,2026-04-24 14:26:51
2354,3768,5,REJECT,connectivity_failed,2026-04-24 14:26:56
1443,3458,3,ACCEPT,outputs_ok,2026-04-24 14:26:56
5538,3775,12,REJECT,connectivity_failed,2026-04-24 14:26:57
532,3258,1,ACCEPT,outputs_ok,2026-04-24 14:26:58
2809,3989,6,ACCEPT,outputs_ok,2026-04-24 14:26:59
8266,3583,18,ACCEPT,outputs_ok,2026-04-24 14:26:59
2810,4011,6,REJECT,connectivity_failed,2026-04-24 14:27:03
3713,3881,8,ACCEPT,outputs_ok,2026-04-24 14:27:05
2354,3790,5,REJECT,connectivity_failed,2026-04-24 14:27:06
7813,4154,17,ACCEPT,outputs_ok,2026-04-24 14:27:07
533,3280,1,REJECT,connectivity_failed,2026-04-24 14:27:08
8267,3605,18,REJECT,connectivity_failed,2026-04-24 14:27:08
1899,3745,4,ACCEPT,outputs_ok,2026-04-24 14:27:10
2810,4033,6,REJECT,connectivity_failed,2026-04-24 14:27:10
7814,4176,17,REJECT,connectivity_failed,2026-04-24 14:27:13
3714,3903,8,REJECT,connectivity_failed,2026-04-24 14:27:13
2810,4055,6,REJECT,connectivity_failed,2026-04-24 14:27:14
8267,3627,18,REJECT,connectivity_failed,2026-04-24 14:27:16
984,3655,2,ACCEPT,outputs_ok,2026-04-24 14:27:17
533,3302,1,REJECT,neighbor_abort,2026-04-24 14:27:17
4628,3487,10,ACCEPT,outputs_ok,2026-04-24 14:27:18
9629,3476,21,ACCEPT,outputs_ok,2026-04-24 14:27:19
2810,4077,6,REJECT,connectivity_failed,2026-04-24 14:27:22
3260,3550,7,ACCEPT,outputs_ok,2026-04-24 14:27:23
8267,3649,18,REJECT,connectivity_failed,2026-04-24 14:27:24
9630,3498,21,REJECT,connectivity_failed,2026-04-24 14:27:25
6448,3513,14,ACCEPT,outputs_ok,2026-04-24 14:27:27
2810,4099,6,REJECT,neighbor_abort,2026-04-24 14:27:31
8267,3671,18,REJECT,connectivity_failed,2026-04-24 14:27:34
6899,3778,15,ACCEPT,outputs_ok,2026-04-24 14:27:35
4171,3706,9,ACCEPT,outputs_ok,2026-04-24 14:27:36
2810,4121,6,REJECT,connectivity_failed,2026-04-24 14:27:39
8719,3870,19,ACCEPT,outputs_ok,2026-04-24 14:27:40
4172,3728,9,REJECT,connectivity_failed,2026-04-24 14:27:41
6900,3800,15,REJECT,connectivity_failed,2026-04-24 14:27:41
8267,3693,18,REJECT,connectivity_failed,2026-04-24 14:27:42
74,3873,0,ACCEPT,outputs_ok,2026-04-24 14:27:45
2810,4143,6,REJECT,connectivity_failed,2026-04-24 14:27:47
5080,3686,11,ACCEPT,outputs_ok,2026-04-24 14:27:47
4172,3750,9,REJECT,connectivity_failed,2026-04-24 14:27:48
6900,3822,15,REJECT,neighbor_abort,2026-04-24 14:27:50
75,3895,0,REJECT,connectivity_failed,2026-04-24 14:27:53
2810,4165,6,REJECT,connectivity_failed,2026-04-24 14:27:54
5081,3708,11,REJECT,connectivity_failed,2026-04-24 14:27:56
5990,3644,13,ACCEPT,outputs_ok,2026-04-24 14:27:57
6900,3844,15,REJECT,connectivity_failed,2026-04-24 14:27:57
5081,3730,11,REJECT,connectivity_failed,2026-04-24 14:28:00
5991,3666,13,REJECT,connectivity_failed,2026-04-24 14:28:06
5538,3797,12,ACCEPT,outputs_ok,2026-04-24 14:28:07
9177,4003,20,ACCEPT,outputs_ok,2026-04-24 14:28:08
5991,3688,13,REJECT,connectivity_failed,2026-04-24 14:28:12
5539,3819,12,REJECT,connectivity_failed,2026-04-24 14:28:13
9178,4025,20,REJECT,connectivity_failed,2026-04-24 14:28:17
5991,3710,13,REJECT,connectivity_failed,2026-04-24 14:28:20
5539,3841,12,REJECT,connectivity_failed,2026-04-24 14:28:21
1900,3767,4,ACCEPT,outputs_ok,2026-04-24 14:28:23
9178,4047,20,REJECT,neighbor_abort,2026-04-24 14:28:25
3261,3572,7,ACCEPT,outputs_ok,2026-04-24 14:28:26
9178,4069,20,REJECT,connectivity_failed,2026-04-24 14:28:32
533,3324,1,ACCEPT,outputs_ok,2026-04-24 14:28:33
7354,3229,16,ACCEPT,outputs_ok,2026-04-24 14:28:33
3262,3594,7,REJECT,connectivity_failed,2026-04-24 14:28:35
7814,4198,17,ACCEPT,outputs_ok,2026-04-24 14:28:35
2354,3812,5,ACCEPT,outputs_ok,2026-04-24 14:28:41
534,3346,1,REJECT,connectivity_failed,2026-04-24 14:28:41
985,3677,2,ACCEPT,outputs_ok,2026-04-24 14:28:44
3714,3925,8,ACCEPT,outputs_ok,2026-04-24 14:28:44
1444,3480,3,ACCEPT,outputs_ok,2026-04-24 14:28:46
534,3368,1,REJECT,connectivity_failed,2026-04-24 14:28:48
9630,3520,21,ACCEPT,outputs_ok,2026-04-24 14:28:50
8720,3892,19,ACCEPT,outputs_ok,2026-04-24 14:28:51
2355,3834,5,REJECT,connectivity_failed,2026-04-24 14:28:51
3715,3947,8,REJECT,connectivity_failed,2026-04-24 14:28:52
2810,4187,6,ACCEPT,outputs_ok,2026-04-24 14:28:52
1445,3502,3,REJECT,connectivity_failed,2026-04-24 14:28:53
3715,3969,8,REJECT,connectivity_failed,2026-04-24 14:28:57
534,3390,1,REJECT,connectivity_failed,2026-04-24 14:28:58
9631,3542,21,REJECT,connectivity_failed,2026-04-24 14:29:00
8721,3914,19,REJECT,connectivity_failed,2026-04-24 14:29:00
1445,3524,3,REJECT,connectivity_failed,2026-04-24 14:29:01
3715,3991,8,REJECT,connectivity_failed,2026-04-24 14:29:06
8267,3715,18,ACCEPT,outputs_ok,2026-04-24 14:29:07
8721,3936,19,REJECT,connectivity_failed,2026-04-24 14:29:07
4172,3772,9,ACCEPT,outputs_ok,2026-04-24 14:29:09
75,3917,0,ACCEPT,outputs_ok,2026-04-24 14:29:11
5081,3752,11,ACCEPT,outputs_ok,2026-04-24 14:29:13
8721,3958,19,REJECT,connectivity_failed,2026-04-24 14:29:14
8268,3737,18,REJECT,connectivity_failed,2026-04-24 14:29:17
76,3939,0,REJECT,connectivity_failed,2026-04-24 14:29:17
8721,3980,19,REJECT,connectivity_failed,2026-04-24 14:29:23
76,3961,0,REJECT,connectivity_failed,2026-04-24 14:29:25
6449,3535,14,ACCEPT,outputs_ok,2026-04-24 14:29:28
9178,4091,20,ACCEPT,outputs_ok,2026-04-24 14:29:29
5539,3863,12,ACCEPT,outputs_ok,2026-04-24 14:29:31
7355,3251,16,ACCEPT,outputs_ok,2026-04-24 14:29:33
76,3983,0,REJECT,connectivity_failed,2026-04-24 14:29:34
6900,3866,15,ACCEPT,outputs_ok,2026-04-24 14:29:36
9179,4113,20,REJECT,connectivity_failed,2026-04-24 14:29:38
76,4005,0,REJECT,connectivity_failed,2026-04-24 14:29:41
7356,3273,16,REJECT,connectivity_failed,2026-04-24 14:29:41
7815,4220,17,ACCEPT,outputs_ok,2026-04-24 14:29:42
3262,3616,7,ACCEPT,outputs_ok,2026-04-24 14:29:42
6901,3888,15,REJECT,connectivity_failed,2026-04-24 14:29:45
9179,4135,20,REJECT,connectivity_failed,2026-04-24 14:29:46
5991,3732,13,ACCEPT,outputs_ok,2026-04-24 14:29:48
3263,3638,7,REJECT,connectivity_failed,2026-04-24 14:29:50
1901,3789,4,ACCEPT,outputs_ok,2026-04-24 14:29:57
9631,3564,21,ACCEPT,outputs_ok,2026-04-24 14:30:04
2811,4209,6,ACCEPT,outputs_ok,2026-04-24 14:30:05
2812,4231,6,REJECT,connectivity_failed,2026-04-24 14:30:12
986,3699,2,ACCEPT,outputs_ok,2026-04-24 14:30:13
987,3721,2,REJECT,connectivity_failed,2026-04-24 14:30:22
2812,4253,6,REJECT,neighbor_abort,2026-04-24 14:30:23
2355,3856,5,ACCEPT,outputs_ok,2026-04-24 14:30:28
8721,4002,19,ACCEPT,outputs_ok,2026-04-24 14:30:29
987,3743,2,REJECT,connectivity_failed,2026-04-24 14:30:30
1445,3546,3,ACCEPT,outputs_ok,2026-04-24 14:30:30
2812,4275,6,REJECT,connectivity_failed,2026-04-24 14:30:32
8268,3759,18,ACCEPT,outputs_ok,2026-04-24 14:30:33
1446,3568,3,REJECT,connectivity_failed,2026-04-24 14:30:36
3715,4013,8,ACCEPT,outputs_ok,2026-04-24 14:30:38
987,3765,2,REJECT,connectivity_failed,2026-04-24 14:30:38
4173,3794,9,ACCEPT,outputs_ok,2026-04-24 14:30:40
7816,4242,17,ACCEPT,outputs_ok,2026-04-24 14:30:41
4629,3509,10,ACCEPT,outputs_ok,2026-04-24 14:30:42
5540,3885,12,ACCEPT,outputs_ok,2026-04-24 14:30:43
534,3412,1,ACCEPT,outputs_ok,2026-04-24 14:30:45
987,3787,2,REJECT,connectivity_failed,2026-04-24 14:30:46
7817,4264,17,REJECT,connectivity_failed,2026-04-24 14:30:47
3716,4035,8,REJECT,connectivity_failed,2026-04-24 14:30:48
5541,3907,12,REJECT,connectivity_failed,2026-04-24 14:30:49
4174,3816,9,REJECT,connectivity_failed,2026-04-24 14:30:50
4630,3531,10,REJECT,neighbor_abort,2026-04-24 14:30:52
535,3434,1,REJECT,connectivity_failed,2026-04-24 14:30:53
5082,3774,11,ACCEPT,outputs_ok,2026-04-24 14:30:53
6901,3910,15,ACCEPT,outputs_ok,2026-04-24 14:30:54
