mode,model,batch,total_ms,ms_per_window,windows_per_s,n_features,model_mb,results_pkl_mb,peak_rss_mb,load_s,feature_eng_ms_per_window
static,Stacking_Ensemble,1,174.428375903517,174.428375903517,5.73301215940426,28,712.9037599563599,744.5838251113892,1761.13671875,2.663698800955899,0.39696085439936724
static,Stacking_Ensemble,10,160.42030695825815,16.042030695825815,62.336247758221965,28,712.9037599563599,744.5838251113892,1761.13671875,2.663698800955899,0.39696085439936724
static,Stacking_Ensemble,100,199.5259450050071,1.995259450050071,501.18795326337386,28,712.9037599563599,744.5838251113892,1761.13671875,2.663698800955899,0.39696085439936724
static,Stacking_Ensemble,1000,317.48922797851264,0.31748922797851264,3149.7131615050544,28,712.9037599563599,744.5838251113892,1761.13671875,2.663698800955899,0.39696085439936724
static,Stacking_Ensemble,8000,689.4810819067061,0.08618513523833826,11602.928941685572,28,712.9037599563599,744.5838251113892,1761.13671875,2.663698800955899,0.39696085439936724
