mode,model,batch,total_ms,ms_per_window,windows_per_s,n_features,model_mb,results_pkl_mb,peak_rss_mb,load_s,feature_eng_ms_per_window
static,Stacking_Ensemble,1,100.87266098707914,100.87266098707914,9.913488850344603,28,712.9037599563599,744.5838251113892,1760.83984375,1.8550010269973427,0.42123590589908416
static,Stacking_Ensemble,10,120.26833498384804,12.026833498384804,83.14740535273057,28,712.9037599563599,744.5838251113892,1760.83984375,1.8550010269973427,0.42123590589908416
static,Stacking_Ensemble,100,145.61562798917294,1.4561562798917294,686.739475569445,28,712.9037599563599,744.5838251113892,1760.83984375,1.8550010269973427,0.42123590589908416
static,Stacking_Ensemble,1000,376.30509806331247,0.37630509806331247,2657.418156561228,28,712.9037599563599,744.5838251113892,1760.83984375,1.8550010269973427,0.42123590589908416
static,Stacking_Ensemble,8000,2202.1241990150884,0.27526552487688605,3632.855950440053,28,712.9037599563599,744.5838251113892,1760.83984375,1.8550010269973427,0.42123590589908416
