config,n_kept,removed,seed,te_acc,te_auc,tgt_acc,tgt_auc,thr
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",44,0.9059690309690309,0.9607377512597293,0.7077172827172827,0.8552820705767759,0.5499999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",45,0.9075924075924076,0.9589282470775978,0.7143856143856144,0.8505618869142846,0.5499999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",46,0.9044705294705294,0.9592364428778015,0.7122627372627373,0.8457173171483862,0.6099999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",47,0.906968031968032,0.9604546926599874,0.6747502497502498,0.839023992990027,0.47999999999999976
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",48,0.9018481518481518,0.9561768775679866,0.6729020979020979,0.8473398317466748,0.48999999999999977
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",49,0.9034715284715285,0.9580528736997268,0.6904845154845155,0.8390586486440632,0.4999999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",50,0.9044705294705294,0.9568113579726967,0.7012737262737263,0.8409481365288058,0.5199999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",51,0.9044705294705294,0.9597383136344175,0.6756243756243756,0.8488296094514876,0.47999999999999976
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",52,0.9067182817182817,0.9582083126663546,0.6667832167832168,0.8334748717815651,0.47999999999999976
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",53,0.901973026973027,0.9569259411916754,0.6525474525474525,0.8431244342570516,0.44999999999999984
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",54,0.9052197802197802,0.9587980076866192,0.7159090909090909,0.8466306944803448,0.5499999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",55,0.9070929070929071,0.9597330741186885,0.7362887112887113,0.8530967708615061,0.5699999999999997
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",56,0.9040959040959041,0.9563210890009091,0.7135614385614386,0.8465098263374986,0.5599999999999997
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",57,0.9052197802197802,0.9572905241611535,0.7375374625374626,0.8531726702368561,0.5199999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",58,0.9074675324675324,0.9595514375734155,0.7108141858141858,0.8554493009488014,0.5299999999999998
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",59,0.9048451548451548,0.9570949779491238,0.6914585414585415,0.8425835203757281,0.5899999999999997
DJ_minus2_Avg_only,31,"AverageEndToEndDelay, AverageJitter",60,0.8992257742257742,0.9554280010698591,0.7077422577422577,0.8410011017953076,0.6099999999999998
